Land_Required_Hectare,Land_Acquired_Hectare,Affected_Families,Displaced_Families,Compensation_Amount_Crore,RR_Amount_Crore,R&R_Progress_Percent,Legal_Disputes_Count,Historical_Delay_Days,Risk_Score_0_100,Delay_Label,Land_Acquisition_Ratio,Displacement_Ratio,Total_Compensation_Crore,Sanction_Date_Year,Sanction_Date_Month,3A_Notification_Date_Year,3A_Notification_Date_Month,3D_Notification_Date_Year,3D_Notification_Date_Month,Award_Date_Year,Award_Date_Month,Payment_Date_Year,Payment_Date_Month,Possession_Date_Year,Possession_Date_Month,State_Gujarat,State_Karnataka,State_Madhya Pradesh,State_Maharashtra,State_Odisha,State_Rajasthan,State_Tamil Nadu,State_Uttar Pradesh,State_West Bengal,District_Ahmedabad,District_Ajmer,District_Alwar,District_Aurangabad,District_Bardhaman,District_Bengaluru Urban,District_Bhagalpur,District_Bhopal,District_Bhubaneswar,District_Chennai,District_Coimbatore,District_Cuttack,District_Gaya,District_Gorakhpur,District_Gwalior,District_Hooghly,District_Howrah,District_Indore,District_Jabalpur,District_Jaipur,District_Jodhpur,District_Kanpur Nagar,District_Kolkata,District_Kota,District_Lucknow,District_Madurai,District_Mangaluru,District_Muzaffarpur,District_Mysuru,District_Nagpur,District_Nashik,District_Patna,District_Prayagraj,District_Pune,District_Puri,District_Rajkot,District_Salem,District_Sambalpur,District_Surat,District_Thane,District_Ujjain,District_Vadodara,District_Varanasi,Project_Type_Irrigation,Project_Type_National Highway,Project_Type_Railway,Project_Type_Renewable Energy,Project_Type_Urban Development,Compensation_Status_Partially paid,Compensation_Status_Pending,Possession_Status_Pending,Possession_Status_Substantially complete
39.68,33.93,67,9,106.92,1.66,100.0,2,246,28,0,0.8550907258064516,0.13432835820895522,108.58,2016,1,2018,1,2016,11,2018,10,2019,3,2019,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
192.08,108.31,325,64,584.36,28.27,90.9,3,1914,63,1,0.5638796334860474,0.19692307692307692,612.63,2023,8,2024,12,2025,2,2029,8,2030,1,2031,12,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
79.11,58.53,146,30,84.26,7.84,90.4,1,1704,55,0,0.7398558968524839,0.2054794520547945,92.10000000000001,2025,7,2027,10,2028,10,2029,3,2030,10,2031,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
32.59,20.11,61,14,66.32,5.72,100.0,2,994,58,0,0.617060447990181,0.22950819672131148,72.03999999999999,2018,9,2020,5,2020,3,2022,8,2023,8,2024,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
21.43,20.9,42,9,44.06,2.64,100.0,1,268,24,0,0.9752683154456369,0.21428571428571427,46.7,2016,8,2017,2,2019,8,2018,1,2018,10,2020,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
610.76,444.81,1121,213,1652.57,27.53,67.4,28,75,29,0,0.7282893444233415,0.19000892060660124,1680.1,2025,5,2026,2,2029,1,2026,6,2027,8,2028,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
56.07,49.22,92,15,192.16,5.33,100.0,1,0,4,0,0.8778312823256643,0.16304347826086957,197.49,2019,3,2020,3,2019,9,2020,1,2020,3,2020,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.35,14.25,23,5,48.36,0.96,100.0,1,663,48,0,0.9283387622149837,0.21739130434782608,49.32,2023,8,2025,7,2026,11,2024,11,2025,5,2027,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
23.94,18.02,52,11,69.72,2.15,100.0,2,1562,53,0,0.7527151211361737,0.21153846153846154,71.87,2019,6,2021,7,2021,6,2023,4,2024,4,2025,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
12.46,6.36,21,7,23.4,1.21,91.0,0,831,64,1,0.5104333868378812,0.3333333333333333,24.61,2019,5,2019,11,2022,7,2022,2,2022,6,2024,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2.71,2.28,5,1,10.58,0.59,84.2,0,1417,51,0,0.8413284132841328,0.2,11.17,2023,8,2024,3,2026,3,2026,8,2028,2,2030,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40.96,33.32,65,13,151.78,7.54,99.1,6,520,50,0,0.8134765625,0.2,159.32,2019,1,2020,12,2021,10,2021,12,2022,8,2022,9,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
178.12,95.78,320,50,263.5,32.11,92.7,9,385,52,0,0.5377273748035033,0.15625,295.61,2017,2,2018,10,2019,7,2018,9,2020,1,2021,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
5.87,5.04,12,2,18.92,0.53,94.9,0,1795,49,0,0.858603066439523,0.16666666666666666,19.450000000000003,2016,4,2016,7,2016,8,2021,10,2023,4,2023,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
31.67,29.14,62,11,131.58,5.98,76.4,4,2602,51,0,0.9201136722450268,0.1774193548387097,137.56,2021,5,2022,8,2025,8,2027,5,2028,12,2031,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
14.78,10.11,29,9,35.65,0.62,100.0,2,826,56,0,0.6840324763193505,0.3103448275862069,36.269999999999996,2017,4,2017,8,2020,3,2020,9,2021,10,2022,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
50.48,14.96,91,15,213.11,2.33,89.1,4,1604,72,1,0.29635499207606975,0.16483516483516483,215.44000000000003,2024,9,2025,11,2025,12,2029,9,2029,10,2031,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
25.22,19.9,48,14,22.23,4.97,94.0,3,1385,54,0,0.789056304520222,0.2916666666666667,27.2,2021,4,2022,5,2022,3,2026,1,2027,6,2028,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
7.69,4.76,9,2,20.84,0.69,100.0,0,602,60,0,0.6189856957087125,0.2222222222222222,21.53,2020,11,2020,12,2024,2,2022,8,2023,10,2025,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
11.23,3.5,20,2,19.63,1.15,96.1,0,0,24,0,0.31166518254674974,0.1,20.779999999999998,2018,2,2019,7,2021,5,2019,8,2020,3,2020,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
13.06,6.41,30,4,23.12,2.82,90.6,1,1078,65,1,0.4908116385911179,0.13333333333333333,25.94,2019,2,2021,5,2019,7,2022,9,2022,11,2024,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
114.93,68.82,215,37,465.11,6.76,89.5,7,762,63,1,0.598799269120334,0.17209302325581396,471.87,2023,10,2025,12,2026,6,2026,9,2027,2,2027,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
109.21,73.22,226,37,213.24,11.0,70.6,7,2849,64,1,0.6704514238622837,0.16371681415929204,224.24,2020,3,2022,4,2024,6,2026,8,2027,10,2029,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
21.95,17.09,43,14,19.45,3.99,98.5,0,226,28,0,0.7785876993166287,0.32558139534883723,23.439999999999998,2024,3,2026,5,2025,2,2025,7,2025,8,2027,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
102.29,87.12,188,33,286.09,7.65,98.2,3,2214,51,0,0.8516961579822074,0.17553191489361702,293.73999999999995,2024,5,2025,8,2024,9,2030,6,2032,1,2032,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
25.2,21.59,43,6,110.68,3.44,100.0,4,745,52,0,0.8567460317460318,0.13953488372093023,114.12,2017,9,2018,5,2020,11,2020,8,2022,3,2022,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
21.61,15.76,36,9,23.61,2.33,93.4,0,607,55,0,0.7292919944470153,0.25,25.939999999999998,2023,12,2024,12,2025,2,2024,9,2025,6,2027,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
31.73,17.6,45,6,59.0,1.81,100.0,0,384,47,0,0.554680113457296,0.13333333333333333,60.81,2018,8,2020,5,2019,3,2019,10,2021,1,2021,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
39.84,33.31,68,12,101.08,7.4,98.3,3,1351,51,0,0.8360943775100401,0.17647058823529413,108.48,2024,7,2026,8,2028,1,2027,8,2028,3,2029,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17.19,10.0,23,4,66.57,1.46,99.8,0,2357,58,0,0.5817335660267597,0.17391304347826086,68.02999999999999,2023,10,2024,10,2028,1,2029,5,2030,7,2032,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30.63,22.51,64,12,54.98,5.11,100.0,2,0,12,0,0.7349004244205029,0.1875,60.089999999999996,2021,11,2022,10,2024,10,2022,7,2022,9,2022,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
65.85,59.74,112,24,136.42,5.07,100.0,1,608,47,0,0.9072133637053912,0.21428571428571427,141.48999999999998,2020,2,2020,12,2023,2,2021,9,2023,1,2024,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
34.11,32.22,66,10,75.81,3.61,94.5,1,1397,47,0,0.9445910290237467,0.15151515151515152,79.42,2021,9,2023,6,2024,2,2025,2,2026,3,2027,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31.27,29.17,59,10,68.94,1.47,100.0,0,493,43,0,0.9328429804924849,0.1694915254237288,70.41,2024,9,2025,11,2026,8,2027,5,2028,5,2028,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
49.12,26.56,80,17,75.71,5.47,92.6,0,1471,61,1,0.5407166123778502,0.2125,81.17999999999999,2025,2,2026,8,2026,4,2028,12,2029,2,2031,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
58.36,39.01,115,21,244.41,6.27,97.2,3,1796,58,0,0.6684372858122001,0.1826086956521739,250.68,2019,8,2020,8,2020,7,2025,1,2025,12,2026,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
28.15,27.05,50,8,105.11,2.65,100.0,0,1747,46,0,0.960923623445826,0.16,107.76,2016,5,2016,8,2017,8,2020,12,2021,4,2022,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18.65,13.64,27,1,82.24,2.94,80.7,1,2388,57,0,0.7313672922252011,0.037037037037037035,85.17999999999999,2016,8,2018,4,2018,12,2022,11,2024,5,2026,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
36.21,32.5,66,14,78.67,5.97,100.0,1,1552,50,0,0.8975421154377243,0.21212121212121213,84.64,2018,12,2020,4,2021,3,2024,10,2025,2,2026,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
6.09,2.53,10,4,5.89,0.66,92.5,0,1225,67,1,0.4154351395730706,0.4,6.55,2024,10,2024,11,2029,1,2028,6,2029,4,2031,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
24.28,21.78,41,8,29.8,1.62,100.0,0,754,48,0,0.8970345963756178,0.1951219512195122,31.42,2019,3,2020,7,2022,9,2022,9,2023,1,2024,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.53,1.57,4,2,5.37,0.47,100.0,0,2544,58,0,0.6205533596837945,0.5,5.84,2020,8,2021,5,2021,7,2027,1,2028,5,2029,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
5.61,4.62,9,2,23.4,0.25,100.0,0,1026,50,0,0.8235294117647058,0.2222222222222222,23.65,2018,3,2019,4,2020,3,2022,2,2022,5,2024,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
4.83,3.94,6,0,21.4,0.2,100.0,0,659,51,0,0.8157349896480331,0.0,21.599999999999998,2020,6,2021,8,2021,8,2022,2,2022,11,2023,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
85.4,62.7,154,18,328.05,7.24,99.3,7,527,54,0,0.734192037470726,0.11688311688311688,335.29,2016,6,2018,4,2018,2,2017,6,2018,6,2019,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
30.39,24.03,51,10,51.12,5.89,81.9,1,1811,55,0,0.790720631786772,0.19607843137254902,57.01,2016,10,2018,12,2020,3,2021,8,2021,10,2023,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8.48,6.1,16,3,27.48,0.77,100.0,0,0,9,0,0.7193396226415093,0.1875,28.25,2024,11,2026,12,2026,2,2026,1,2026,7,2026,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
48.96,34.14,85,18,147.24,5.88,100.0,1,284,33,0,0.6973039215686274,0.21176470588235294,153.12,2017,5,2017,7,2021,4,2018,5,2018,6,2020,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
80.53,45.53,149,29,309.72,14.32,80.5,3,1234,63,1,0.5653793617285484,0.19463087248322147,324.04,2023,9,2025,5,2027,2,2025,9,2026,10,2028,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
49.82,27.93,85,24,133.82,9.6,100.0,6,943,60,0,0.560618225612204,0.2823529411764706,143.42,2025,5,2025,11,2028,12,2030,3,2030,10,2031,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
24.81,17.49,55,10,49.05,4.43,98.2,4,237,33,0,0.7049576783555018,0.18181818181818182,53.48,2017,9,2019,6,2018,4,2018,7,2019,4,2019,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.81,25.35,67,11,32.94,3.91,89.0,3,123,23,0,0.6704575509124571,0.16417910447761194,36.849999999999994,2019,6,2020,4,2023,5,2020,6,2020,11,2022,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
73.81,57.98,150,24,276.17,17.78,91.2,5,521,54,0,0.7855304159328004,0.16,293.95000000000005,2025,7,2027,8,2028,5,2027,4,2027,12,2028,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
18.74,13.1,29,5,51.76,0.66,91.0,0,394,44,0,0.6990394877267877,0.1724137931034483,52.419999999999995,2021,12,2022,9,2025,4,2023,5,2023,12,2025,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
30.87,28.44,56,13,85.71,5.78,88.7,1,2396,48,0,0.9212827988338192,0.23214285714285715,91.49,2025,4,2027,5,2028,11,2031,3,2031,4,2033,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
23.17,13.27,47,4,100.58,2.24,100.0,2,1148,61,1,0.5727233491583944,0.0851063829787234,102.82,2025,3,2027,4,2027,8,2028,5,2029,7,2030,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
5.97,4.05,10,4,15.52,1.02,100.0,0,2058,56,0,0.678391959798995,0.4,16.54,2021,3,2022,2,2022,1,2026,11,2027,10,2029,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
74.93,63.46,134,36,147.5,4.85,83.4,5,751,56,0,0.8469237955425063,0.26865671641791045,152.35,2017,8,2018,8,2019,8,2019,2,2020,9,2022,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
234.46,155.07,412,67,482.38,22.53,100.0,7,1856,59,0,0.6613921351189967,0.16262135922330098,504.90999999999997,2024,3,2024,5,2025,9,2029,11,2031,1,2031,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
12.51,11.17,18,2,10.55,0.46,100.0,1,2069,49,0,0.8928856914468425,0.1111111111111111,11.010000000000002,2019,2,2020,11,2022,3,2024,11,2025,12,2026,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
78.47,53.69,157,25,98.3,6.27,100.0,3,965,58,0,0.6842105263157895,0.1592356687898089,104.57,2018,12,2020,9,2019,7,2022,7,2023,8,2024,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
12.91,10.53,23,1,12.42,1.85,100.0,2,157,21,0,0.8156467854376451,0.043478260869565216,14.27,2025,6,2027,3,2027,6,2027,1,2028,4,2028,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
34.22,27.76,60,11,58.18,5.77,100.0,2,1360,52,0,0.8112215078901228,0.18333333333333332,63.95,2020,7,2021,3,2023,4,2026,5,2027,1,2027,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
